NAME,          east,   north,   alt,   trk,    gs,    vs,    time
OWNSHIP, -516.119, 8598.124, 1349.664, 6.22, 109.46, 0.00, 78.7
OWNSHIP, -516.775, 8609.049, 1349.664, 6.22, 109.46, 0.00, 78.8
OWNSHIP, -517.431, 8619.974, 1349.664, 6.22, 109.46, 0.00, 78.9
OWNSHIP, -518.087, 8630.899, 1349.664, 6.22, 109.46, 0.00, 79.0
OWNSHIP, -518.743, 8641.825, 1349.664, 6.22, 109.46, 0.00, 79.1
OWNSHIP, -519.398, 8652.750, 1349.664, 6.22, 109.46, 0.00, 79.2
OWNSHIP, -520.054, 8663.675, 1349.664, 6.22, 109.46, 0.00, 79.3
OWNSHIP, -520.710, 8674.600, 1349.664, 6.22, 109.46, 0.00, 79.4
OWNSHIP, -521.366, 8685.525, 1349.664, 6.22, 109.46, 0.00, 79.5
OWNSHIP, -522.022, 8696.451, 1349.664, 6.22, 109.46, 0.00, 79.6
OWNSHIP, -522.677, 8707.376, 1349.664, 6.22, 109.46, 0.00, 79.7
OWNSHIP, -523.333, 8718.301, 1349.664, 6.22, 109.46, 0.00, 79.8
OWNSHIP, -523.989, 8729.226, 1349.664, 6.22, 109.46, 0.00, 79.9
OWNSHIP, -524.645, 8740.151, 1349.664, 6.22, 109.46, 0.00, 80.0
OWNSHIP, -525.301, 8751.076, 1349.664, 6.22, 109.46, 0.00, 80.1
OWNSHIP, -525.956, 8762.002, 1349.664, 6.22, 109.46, 0.00, 80.2
OWNSHIP, -526.612, 8772.927, 1349.664, 6.22, 109.46, 0.00, 80.3
OWNSHIP, -527.268, 8783.852, 1349.664, 6.22, 109.46, 0.00, 80.4
OWNSHIP, -527.924, 8794.777, 1349.664, 6.22, 109.46, 0.00, 80.5
OWNSHIP, -528.580, 8805.702, 1349.664, 6.22, 109.46, 0.00, 80.6
OWNSHIP, -529.235, 8816.628, 1349.664, 6.22, 109.46, 0.00, 80.7
OWNSHIP, -529.891, 8827.553, 1349.664, 6.22, 109.46, 0.00, 80.8
OWNSHIP, -530.547, 8838.478, 1349.664, 6.22, 109.46, 0.00, 80.9
OWNSHIP, -531.203, 8849.403, 1349.664, 6.22, 109.46, 0.00, 81.0
OWNSHIP, -531.859, 8860.328, 1349.664, 6.22, 109.46, 0.00, 81.1
OWNSHIP, -532.514, 8871.254, 1349.664, 6.22, 109.46, 0.00, 81.2
OWNSHIP, -533.170, 8882.179, 1349.664, 6.22, 109.46, 0.00, 81.3
OWNSHIP, -533.826, 8893.104, 1349.664, 6.22, 109.46, 0.00, 81.4
OWNSHIP, -534.482, 8904.029, 1349.664, 6.22, 109.46, 0.00, 81.5
OWNSHIP, -535.138, 8914.954, 1349.664, 6.22, 109.46, 0.00, 81.6
OWNSHIP, -535.793, 8925.879, 1349.664, 6.22, 109.46, 0.00, 81.7
OWNSHIP, -536.449, 8936.805, 1349.664, 6.22, 109.46, 0.00, 81.8
OWNSHIP, -537.105, 8947.730, 1349.664, 6.22, 109.46, 0.00, 81.9
OWNSHIP, -537.761, 8958.655, 1349.664, 6.22, 109.46, 0.00, 82.0
OWNSHIP, -538.417, 8969.580, 1349.664, 6.22, 109.46, 0.00, 82.1
OWNSHIP, -539.073, 8980.505, 1349.664, 6.22, 109.46, 0.00, 82.2
OWNSHIP, -539.728, 8991.431, 1349.664, 6.22, 109.46, 0.00, 82.3
OWNSHIP, -540.384, 9002.356, 1349.664, 6.22, 109.46, 0.00, 82.4
OWNSHIP, -541.040, 9013.281, 1349.664, 6.22, 109.46, 0.00, 82.5
OWNSHIP, -541.696, 9024.206, 1349.664, 6.22, 109.46, 0.00, 82.6
OWNSHIP, -542.352, 9035.131, 1349.664, 6.22, 109.46, 0.00, 82.7
OWNSHIP, -543.007, 9046.057, 1349.664, 6.22, 109.46, 0.00, 82.8
OWNSHIP, -543.663, 9056.982, 1349.664, 6.22, 109.46, 0.00, 82.9
OWNSHIP, -544.319, 9067.907, 1349.664, 6.22, 109.46, 0.00, 83.0
OWNSHIP, -544.975, 9078.832, 1349.664, 6.22, 109.46, 0.00, 83.1
OWNSHIP, -545.631, 9089.757, 1349.664, 6.22, 109.46, 0.00, 83.2
OWNSHIP, -546.286, 9100.682, 1349.664, 6.22, 109.46, 0.00, 83.3
OWNSHIP, -546.942, 9111.608, 1349.664, 6.22, 109.46, 0.00, 83.4
OWNSHIP, -547.598, 9122.533, 1349.664, 6.22, 109.46, 0.00, 83.5
OWNSHIP, -548.254, 9133.458, 1349.664, 6.22, 109.46, 0.00, 83.6
OWNSHIP, -548.910, 9144.383, 1349.664, 6.22, 109.46, 0.00, 83.7
OWNSHIP, -549.565, 9155.308, 1349.664, 6.22, 109.46, 0.00, 83.8
OWNSHIP, -550.221, 9166.234, 1349.664, 6.22, 109.46, 0.00, 83.9
OWNSHIP, -550.877, 9177.159, 1349.664, 6.22, 109.46, 0.00, 84.0
OWNSHIP, -551.533, 9188.084, 1349.664, 6.22, 109.46, 0.00, 84.1
OWNSHIP, -552.189, 9199.009, 1349.664, 6.22, 109.46, 0.00, 84.2
OWNSHIP, -552.844, 9209.934, 1349.664, 6.22, 109.46, 0.00, 84.3
OWNSHIP, -553.500, 9220.860, 1349.664, 6.22, 109.46, 0.00, 84.4
OWNSHIP, -554.156, 9231.785, 1349.664, 6.22, 109.46, 0.00, 84.5
OWNSHIP, -554.812, 9242.710, 1349.664, 6.22, 109.46, 0.00, 84.6
OWNSHIP, -555.468, 9253.635, 1349.664, 6.22, 109.46, 0.00, 84.7
OWNSHIP, -556.123, 9264.560, 1349.664, 6.22, 109.46, 0.00, 84.8
OWNSHIP, -556.779, 9275.485, 1349.664, 6.22, 109.46, 0.00, 84.9
OWNSHIP, -557.435, 9286.411, 1349.664, 6.22, 109.46, 0.00, 85.0
OWNSHIP, -558.091, 9297.336, 1349.664, 6.22, 109.46, 0.00, 85.1
OWNSHIP, -558.747, 9308.261, 1349.664, 6.22, 109.46, 0.00, 85.2
OWNSHIP, -559.402, 9319.186, 1349.664, 6.22, 109.46, 0.00, 85.3
OWNSHIP, -560.058, 9330.111, 1349.664, 6.22, 109.46, 0.00, 85.4
OWNSHIP, -560.714, 9341.037, 1349.664, 6.22, 109.46, 0.00, 85.5
OWNSHIP, -561.370, 9351.962, 1349.664, 6.22, 109.46, 0.00, 85.6
OWNSHIP, -562.026, 9362.887, 1349.664, 6.22, 109.46, 0.00, 85.7
OWNSHIP, -562.682, 9373.812, 1349.664, 6.22, 109.46, 0.00, 85.8
OWNSHIP, -563.337, 9384.737, 1349.664, 6.22, 109.46, 0.00, 85.9
OWNSHIP, -563.993, 9395.663, 1349.664, 6.22, 109.46, 0.00, 86.0
OWNSHIP, -564.649, 9406.588, 1349.664, 6.22, 109.46, 0.00, 86.1
OWNSHIP, -565.305, 9417.513, 1349.664, 6.22, 109.46, 0.00, 86.2
OWNSHIP, -565.961, 9428.438, 1349.664, 6.22, 109.46, 0.00, 86.3
OWNSHIP, -566.616, 9439.363, 1349.664, 6.22, 109.46, 0.00, 86.4
OWNSHIP, -567.272, 9450.288, 1349.664, 6.22, 109.46, 0.00, 86.5
OWNSHIP, -567.928, 9461.214, 1349.664, 6.22, 109.46, 0.00, 86.6
OWNSHIP, -568.584, 9472.139, 1349.664, 6.22, 109.46, 0.00, 86.7
OWNSHIP, -569.240, 9483.064, 1349.664, 6.22, 109.46, 0.00, 86.8
OWNSHIP, -569.895, 9493.989, 1349.664, 6.22, 109.46, 0.00, 86.9
OWNSHIP, -570.551, 9504.914, 1349.664, 6.22, 109.46, 0.00, 87.0
OWNSHIP, -571.207, 9515.840, 1349.664, 6.22, 109.46, 0.00, 87.1
OWNSHIP, -571.863, 9526.765, 1349.664, 6.22, 109.46, 0.00, 87.2
OWNSHIP, -572.519, 9537.690, 1349.664, 6.22, 109.46, 0.00, 87.3
OWNSHIP, -573.174, 9548.615, 1349.664, 6.22, 109.46, 0.00, 87.4
OWNSHIP, -573.830, 9559.540, 1349.664, 6.22, 109.46, 0.00, 87.5
OWNSHIP, -574.486, 9570.466, 1349.664, 6.22, 109.46, 0.00, 87.6
OWNSHIP, -575.142, 9581.391, 1349.664, 6.22, 109.46, 0.00, 87.7
OWNSHIP, -575.798, 9592.316, 1349.664, 6.22, 109.46, 0.00, 87.8
OWNSHIP, -576.453, 9603.241, 1349.664, 6.22, 109.46, 0.00, 87.9
OWNSHIP, -577.109, 9614.166, 1349.664, 6.22, 109.46, 0.00, 88.0
OWNSHIP, -577.765, 9625.091, 1349.664, 6.22, 109.46, 0.00, 88.1
OWNSHIP, -578.421, 9636.017, 1349.664, 6.22, 109.46, 0.00, 88.2
OWNSHIP, -579.077, 9646.942, 1349.664, 6.22, 109.46, 0.00, 88.3
OWNSHIP, -579.732, 9657.867, 1349.664, 6.22, 109.46, 0.00, 88.4
OWNSHIP, -580.388, 9668.792, 1349.664, 6.22, 109.46, 0.00, 88.5
OWNSHIP, -581.044, 9679.717, 1349.664, 6.22, 109.46, 0.00, 88.6
OWNSHIP, -581.700, 9690.643, 1349.664, 6.22, 109.46, 0.00, 88.7
OWNSHIP, -582.356, 9701.568, 1349.664, 6.22, 109.46, 0.00, 88.8
OWNSHIP, -583.012, 9712.493, 1349.664, 6.22, 109.46, 0.00, 88.9
OWNSHIP, -583.667, 9723.418, 1349.664, 6.22, 109.46, 0.00, 89.0
OWNSHIP, -584.323, 9734.343, 1349.664, 6.22, 109.46, 0.00, 89.1
OWNSHIP, -584.979, 9745.269, 1349.664, 6.22, 109.46, 0.00, 89.2
OWNSHIP, -585.635, 9756.194, 1349.664, 6.22, 109.46, 0.00, 89.3
OWNSHIP, -586.291, 9767.119, 1349.664, 6.22, 109.46, 0.00, 89.4
OWNSHIP, -586.946, 9778.044, 1349.664, 6.22, 109.46, 0.00, 89.5
OWNSHIP, -587.602, 9788.969, 1349.664, 6.22, 109.46, 0.00, 89.6
OWNSHIP, -588.258, 9799.894, 1349.664, 6.22, 109.46, 0.00, 89.7
OWNSHIP, -588.914, 9810.820, 1349.664, 6.22, 109.46, 0.00, 89.8
OWNSHIP, -589.570, 9821.745, 1349.664, 6.22, 109.46, 0.00, 89.9
OWNSHIP, -590.225, 9832.670, 1349.664, 6.22, 109.46, 0.00, 90.0
OWNSHIP, -590.881, 9843.595, 1349.664, 6.22, 109.46, 0.00, 90.1
OWNSHIP, -591.537, 9854.520, 1349.664, 6.22, 109.46, 0.00, 90.2
OWNSHIP, -592.193, 9865.446, 1349.664, 6.22, 109.46, 0.00, 90.3
OWNSHIP, -592.849, 9876.371, 1349.664, 6.22, 109.46, 0.00, 90.4
OWNSHIP, -593.504, 9887.296, 1349.664, 6.22, 109.46, 0.00, 90.5
OWNSHIP, -594.160, 9898.221, 1349.664, 6.22, 109.46, 0.00, 90.6
OWNSHIP, -594.816, 9909.146, 1349.664, 6.22, 109.46, 0.00, 90.7
OWNSHIP, -595.472, 9920.071, 1349.664, 6.22, 109.46, 0.00, 90.8
OWNSHIP, -596.128, 9930.997, 1349.664, 6.22, 109.46, 0.00, 90.9
OWNSHIP, -596.783, 9941.922, 1349.664, 6.22, 109.46, 0.00, 91.0
OWNSHIP, -597.439, 9952.847, 1349.664, 6.22, 109.46, 0.00, 91.1
OWNSHIP, -598.095, 9963.772, 1349.664, 6.22, 109.46, 0.00, 91.2
OWNSHIP, -598.751, 9974.697, 1349.664, 6.22, 109.46, 0.00, 91.3
OWNSHIP, -599.407, 9985.623, 1349.664, 6.22, 109.46, 0.00, 91.4
OWNSHIP, -600.062, 9996.548, 1349.664, 6.22, 109.46, 0.00, 91.5
OWNSHIP, -600.718, 10007.473, 1349.664, 6.22, 109.46, 0.00, 91.6
OWNSHIP, -601.374, 10018.398, 1349.664, 6.22, 109.46, 0.00, 91.7
OWNSHIP, -602.030, 10029.323, 1349.664, 6.22, 109.46, 0.00, 91.8
OWNSHIP, -602.686, 10040.249, 1349.664, 6.22, 109.46, 0.00, 91.9
OWNSHIP, -603.341, 10051.174, 1349.664, 6.22, 109.46, 0.00, 92.0
OWNSHIP, -603.997, 10062.099, 1349.664, 6.22, 109.46, 0.00, 92.1
OWNSHIP, -604.653, 10073.024, 1349.664, 6.22, 109.46, 0.00, 92.2
OWNSHIP, -605.309, 10083.949, 1349.664, 6.22, 109.46, 0.00, 92.3
OWNSHIP, -605.965, 10094.874, 1349.664, 6.22, 109.46, 0.00, 92.4
OWNSHIP, -606.621, 10105.800, 1349.664, 6.22, 109.46, 0.00, 92.5
OWNSHIP, -607.276, 10116.725, 1349.664, 6.22, 109.46, 0.00, 92.6
OWNSHIP, -607.932, 10127.650, 1349.664, 6.22, 109.46, 0.00, 92.7
OWNSHIP, -608.588, 10138.575, 1349.664, 6.22, 109.46, 0.00, 92.8
OWNSHIP, -609.244, 10149.500, 1349.664, 6.22, 109.46, 0.00, 92.9
OWNSHIP, -609.900, 10160.426, 1349.664, 6.22, 109.46, 0.00, 93.0
OWNSHIP, -610.555, 10171.351, 1349.664, 6.22, 109.46, 0.00, 93.1
OWNSHIP, -611.211, 10182.276, 1349.664, 6.22, 109.46, 0.00, 93.2
OWNSHIP, -611.867, 10193.201, 1349.664, 6.22, 109.46, 0.00, 93.3
OWNSHIP, -612.523, 10204.126, 1349.664, 6.22, 109.46, 0.00, 93.4
OWNSHIP, -613.179, 10215.052, 1349.664, 6.22, 109.46, 0.00, 93.5
OWNSHIP, -613.834, 10225.977, 1349.664, 6.22, 109.46, 0.00, 93.6
OWNSHIP, -614.490, 10236.902, 1349.664, 6.22, 109.46, 0.00, 93.7
OWNSHIP, -615.146, 10247.827, 1349.664, 6.22, 109.46, 0.00, 93.8
OWNSHIP, -615.802, 10258.752, 1349.664, 6.22, 109.46, 0.00, 93.9
OWNSHIP, -616.458, 10269.677, 1349.664, 6.22, 109.46, 0.00, 94.0
OWNSHIP, -617.113, 10280.603, 1349.664, 6.22, 109.46, 0.00, 94.1
OWNSHIP, -617.769, 10291.528, 1349.664, 6.22, 109.46, 0.00, 94.2
OWNSHIP, -618.425, 10302.453, 1349.664, 6.22, 109.46, 0.00, 94.3
OWNSHIP, -619.081, 10313.378, 1349.664, 6.22, 109.46, 0.00, 94.4
OWNSHIP, -619.737, 10324.303, 1349.664, 6.22, 109.46, 0.00, 94.5
OWNSHIP, -620.392, 10335.229, 1349.664, 6.22, 109.46, 0.00, 94.6
OWNSHIP, -621.048, 10346.154, 1349.664, 6.22, 109.46, 0.00, 94.7
OWNSHIP, -621.704, 10357.079, 1349.664, 6.22, 109.46, 0.00, 94.8
OWNSHIP, -622.360, 10368.004, 1349.664, 6.22, 109.46, 0.00, 94.9
OWNSHIP, -623.016, 10378.929, 1349.664, 6.22, 109.46, 0.00, 95.0
OWNSHIP, -623.671, 10389.854, 1349.664, 6.22, 109.46, 0.00, 95.1
OWNSHIP, -624.327, 10400.780, 1349.664, 6.22, 109.46, 0.00, 95.2
OWNSHIP, -624.983, 10411.705, 1349.664, 6.22, 109.46, 0.00, 95.3
OWNSHIP, -625.639, 10422.630, 1349.664, 6.22, 109.46, 0.00, 95.4
OWNSHIP, -626.295, 10433.555, 1349.664, 6.22, 109.46, 0.00, 95.5
OWNSHIP, -626.950, 10444.480, 1349.664, 6.22, 109.46, 0.00, 95.6
OWNSHIP, -627.606, 10455.406, 1349.664, 6.22, 109.46, 0.00, 95.7
OWNSHIP, -628.262, 10466.331, 1349.664, 6.22, 109.46, 0.00, 95.8
OWNSHIP, -628.918, 10477.256, 1349.664, 6.22, 109.46, 0.00, 95.9
OWNSHIP, -629.574, 10488.181, 1349.664, 6.22, 109.46, 0.00, 96.0
OWNSHIP, -630.230, 10499.106, 1349.664, 6.22, 109.46, 0.00, 96.1
OWNSHIP, -630.885, 10510.032, 1349.664, 6.22, 109.46, 0.00, 96.2
OWNSHIP, -631.541, 10520.957, 1349.664, 6.22, 109.46, 0.00, 96.3
OWNSHIP, -632.197, 10531.882, 1349.664, 6.22, 109.46, 0.00, 96.4
OWNSHIP, -632.853, 10542.807, 1349.664, 6.22, 109.46, 0.00, 96.5
OWNSHIP, -633.509, 10553.732, 1349.664, 6.22, 109.46, 0.00, 96.6
OWNSHIP, -634.164, 10564.657, 1349.664, 6.22, 109.46, 0.00, 96.7
OWNSHIP, -634.820, 10575.583, 1349.664, 6.22, 109.46, 0.00, 96.8
OWNSHIP, -635.476, 10586.508, 1349.664, 6.22, 109.46, 0.00, 96.9
OWNSHIP, -636.132, 10597.433, 1349.664, 6.22, 109.46, 0.00, 97.0
OWNSHIP, -636.788, 10608.358, 1349.664, 6.22, 109.46, 0.00, 97.1
OWNSHIP, -637.443, 10619.283, 1349.664, 6.22, 109.46, 0.00, 97.2
OWNSHIP, -638.099, 10630.209, 1349.664, 6.22, 109.46, 0.00, 97.3
OWNSHIP, -638.755, 10641.134, 1349.664, 6.22, 109.46, 0.00, 97.4
OWNSHIP, -639.411, 10652.059, 1349.664, 6.22, 109.46, 0.00, 97.5
OWNSHIP, -640.067, 10662.984, 1349.664, 6.22, 109.46, 0.00, 97.6
OWNSHIP, -640.722, 10673.909, 1349.664, 6.22, 109.46, 0.00, 97.7
OWNSHIP, -641.378, 10684.835, 1349.664, 6.22, 109.46, 0.00, 97.8
OWNSHIP, -642.034, 10695.760, 1349.664, 6.22, 109.46, 0.00, 97.9
OWNSHIP, -642.690, 10706.685, 1349.664, 6.22, 109.46, 0.00, 98.0
OWNSHIP, -643.346, 10717.610, 1349.664, 6.22, 109.46, 0.00, 98.1
OWNSHIP, -644.001, 10728.535, 1349.664, 6.22, 109.46, 0.00, 98.2
OWNSHIP, -644.657, 10739.460, 1349.664, 6.22, 109.46, 0.00, 98.3
OWNSHIP, -645.313, 10750.386, 1349.664, 6.22, 109.46, 0.00, 98.4
OWNSHIP, -645.969, 10761.311, 1349.664, 6.22, 109.46, 0.00, 98.5
OWNSHIP, -646.625, 10772.236, 1349.664, 6.22, 109.46, 0.00, 98.6
OWNSHIP, -647.280, 10783.161, 1349.664, 6.22, 109.46, 0.00, 98.7
OWNSHIP, -647.936, 10794.086, 1349.664, 6.22, 109.46, 0.00, 98.8
OWNSHIP, -648.592, 10805.012, 1349.664, 6.22, 109.46, 0.00, 98.9
OWNSHIP, -649.248, 10815.937, 1349.664, 6.22, 109.46, 0.00, 99.0
OWNSHIP, -649.904, 10826.862, 1349.664, 6.22, 109.46, 0.00, 99.1
OWNSHIP, -650.560, 10837.787, 1349.664, 6.22, 109.46, 0.00, 99.2
OWNSHIP, -651.215, 10848.712, 1349.664, 6.22, 109.46, 0.00, 99.3
OWNSHIP, -651.871, 10859.637, 1349.664, 6.22, 109.46, 0.00, 99.4
OWNSHIP, -652.527, 10870.563, 1349.664, 6.22, 109.46, 0.00, 99.5
OWNSHIP, -653.183, 10881.488, 1349.664, 6.22, 109.46, 0.00, 99.6
OWNSHIP, -653.839, 10892.413, 1349.664, 6.22, 109.46, 0.00, 99.7
OWNSHIP, -654.494, 10903.338, 1349.664, 6.22, 109.46, 0.00, 99.8
OWNSHIP, -655.150, 10914.263, 1349.664, 6.22, 109.46, 0.00, 99.9
OWNSHIP, -655.806, 10925.189, 1349.664, 6.22, 109.46, 0.00, 100.0
OWNSHIP, -656.462, 10936.114, 1349.664, 6.22, 109.46, 0.00, 100.1
OWNSHIP, -657.118, 10947.039, 1349.664, 6.22, 109.46, 0.00, 100.2
OWNSHIP, -657.773, 10957.964, 1349.664, 6.22, 109.46, 0.00, 100.3
OWNSHIP, -658.429, 10968.889, 1349.664, 6.22, 109.46, 0.00, 100.4
OWNSHIP, -659.085, 10979.815, 1349.664, 6.22, 109.46, 0.00, 100.5
OWNSHIP, -659.741, 10990.740, 1349.664, 6.22, 109.46, 0.00, 100.6
OWNSHIP, -660.397, 11001.665, 1349.664, 6.22, 109.46, 0.00, 100.7
OWNSHIP, -661.052, 11012.590, 1349.664, 6.22, 109.46, 0.00, 100.8
OWNSHIP, -661.708, 11023.515, 1349.664, 6.22, 109.46, 0.00, 100.9
OWNSHIP, -662.364, 11034.440, 1349.664, 6.22, 109.46, 0.00, 101.0
OWNSHIP, -663.020, 11045.366, 1349.664, 6.22, 109.46, 0.00, 101.1
OWNSHIP, -663.676, 11056.291, 1349.664, 6.22, 109.46, 0.00, 101.2
OWNSHIP, -664.331, 11067.216, 1349.664, 6.22, 109.46, 0.00, 101.3
OWNSHIP, -664.987, 11078.141, 1349.664, 6.22, 109.46, 0.00, 101.4
OWNSHIP, -665.643, 11089.066, 1349.664, 6.22, 109.46, 0.00, 101.5
OWNSHIP, -666.299, 11099.992, 1349.664, 6.22, 109.46, 0.00, 101.6
OWNSHIP, -666.955, 11110.917, 1349.664, 6.22, 109.46, 0.00, 101.7
OWNSHIP, -667.610, 11121.842, 1349.664, 6.22, 109.46, 0.00, 101.8
OWNSHIP, -668.266, 11132.767, 1349.664, 6.22, 109.46, 0.00, 101.9
OWNSHIP, -668.922, 11143.692, 1349.664, 6.22, 109.46, 0.00, 102.0
OWNSHIP, -669.578, 11154.617, 1349.664, 6.22, 109.46, 0.00, 102.1
OWNSHIP, -670.234, 11165.543, 1349.664, 6.22, 109.46, 0.00, 102.2
OWNSHIP, -670.889, 11176.468, 1349.664, 6.22, 109.46, 0.00, 102.3
OWNSHIP, -671.545, 11187.393, 1349.664, 6.22, 109.46, 0.00, 102.4
OWNSHIP, -672.201, 11198.318, 1349.664, 6.22, 109.46, 0.00, 102.5
OWNSHIP, -672.857, 11209.243, 1349.664, 6.22, 109.46, 0.00, 102.6
OWNSHIP, -673.513, 11220.169, 1349.664, 6.22, 109.46, 0.00, 102.7
OWNSHIP, -674.169, 11231.094, 1349.664, 6.22, 109.46, 0.00, 102.8
OWNSHIP, -674.824, 11242.019, 1349.664, 6.22, 109.46, 0.00, 102.9
OWNSHIP, -675.480, 11252.944, 1349.664, 6.22, 109.46, 0.00, 103.0
OWNSHIP, -676.136, 11263.869, 1349.664, 6.22, 109.46, 0.00, 103.1
OWNSHIP, -676.792, 11274.795, 1349.664, 6.22, 109.46, 0.00, 103.2
OWNSHIP, -677.448, 11285.720, 1349.664, 6.22, 109.46, 0.00, 103.3
OWNSHIP, -678.103, 11296.645, 1349.664, 6.22, 109.46, 0.00, 103.4
OWNSHIP, -678.759, 11307.570, 1349.664, 6.22, 109.46, 0.00, 103.5
OWNSHIP, -679.415, 11318.495, 1349.664, 6.22, 109.46, 0.00, 103.6
OWNSHIP, -680.071, 11329.420, 1349.664, 6.22, 109.46, 0.00, 103.7
OWNSHIP, -680.727, 11340.346, 1349.664, 6.22, 109.46, 0.00, 103.8
OWNSHIP, -681.382, 11351.271, 1349.664, 6.22, 109.46, 0.00, 103.9
OWNSHIP, -682.038, 11362.196, 1349.664, 6.22, 109.46, 0.00, 104.0
OWNSHIP, -682.694, 11373.121, 1349.664, 6.22, 109.46, 0.00, 104.1
OWNSHIP, -683.350, 11384.046, 1349.664, 6.22, 109.46, 0.00, 104.2
OWNSHIP, -684.006, 11394.972, 1349.664, 6.22, 109.46, 0.00, 104.3
OWNSHIP, -684.661, 11405.897, 1349.664, 6.22, 109.46, 0.00, 104.4
OWNSHIP, -685.317, 11416.822, 1349.664, 6.22, 109.46, 0.00, 104.5
OWNSHIP, -685.973, 11427.747, 1349.664, 6.22, 109.46, 0.00, 104.6
OWNSHIP, -686.629, 11438.672, 1349.664, 6.22, 109.46, 0.00, 104.7
OWNSHIP, -687.285, 11449.597, 1349.664, 6.22, 109.46, 0.00, 104.8
OWNSHIP, -687.940, 11460.523, 1349.664, 6.22, 109.46, 0.00, 104.9
OWNSHIP, -688.596, 11471.448, 1349.664, 6.22, 109.46, 0.00, 105.0
OWNSHIP, -689.252, 11482.373, 1349.664, 6.22, 109.46, 0.00, 105.1
OWNSHIP, -689.908, 11493.298, 1349.664, 6.22, 109.46, 0.00, 105.2
OWNSHIP, -690.564, 11504.223, 1349.664, 6.22, 109.46, 0.00, 105.3
OWNSHIP, -691.219, 11515.149, 1349.664, 6.22, 109.46, 0.00, 105.4
OWNSHIP, -691.875, 11526.074, 1349.664, 6.22, 109.46, 0.00, 105.5
OWNSHIP, -692.531, 11536.999, 1349.664, 6.22, 109.46, 0.00, 105.6
OWNSHIP, -693.187, 11547.924, 1349.664, 6.22, 109.46, 0.00, 105.7
OWNSHIP, -693.843, 11558.849, 1349.664, 6.22, 109.46, 0.00, 105.8
OWNSHIP, -694.498, 11569.775, 1349.664, 6.22, 109.46, 0.00, 105.9
OWNSHIP, -695.154, 11580.700, 1349.664, 6.22, 109.46, 0.00, 106.0
OWNSHIP, -695.810, 11591.625, 1349.664, 6.22, 109.46, 0.00, 106.1
OWNSHIP, -696.466, 11602.550, 1349.664, 6.22, 109.46, 0.00, 106.2
OWNSHIP, -697.122, 11613.475, 1349.664, 6.22, 109.46, 0.00, 106.3
OWNSHIP, -697.778, 11624.400, 1349.664, 6.22, 109.46, 0.00, 106.4
OWNSHIP, -698.433, 11635.326, 1349.664, 6.22, 109.46, 0.00, 106.5
OWNSHIP, -699.089, 11646.251, 1349.664, 6.22, 109.46, 0.00, 106.6
OWNSHIP, -699.745, 11657.176, 1349.664, 6.22, 109.46, 0.00, 106.7
OWNSHIP, -700.401, 11668.101, 1349.664, 6.22, 109.46, 0.00, 106.8
OWNSHIP, -701.057, 11679.026, 1349.664, 6.22, 109.46, 0.00, 106.9
OWNSHIP, -701.712, 11689.952, 1349.664, 6.22, 109.46, 0.00, 107.0
OWNSHIP, -702.368, 11700.877, 1349.664, 6.22, 109.46, 0.00, 107.1
OWNSHIP, -703.024, 11711.802, 1349.664, 6.22, 109.46, 0.00, 107.2
OWNSHIP, -703.680, 11722.727, 1349.664, 6.22, 109.46, 0.00, 107.3
OWNSHIP, -704.336, 11733.652, 1349.664, 6.22, 109.46, 0.00, 107.4
OWNSHIP, -704.991, 11744.577, 1349.664, 6.22, 109.46, 0.00, 107.5
OWNSHIP, -705.647, 11755.503, 1349.664, 6.22, 109.46, 0.00, 107.6
OWNSHIP, -706.303, 11766.428, 1349.664, 6.22, 109.46, 0.00, 107.7
OWNSHIP, -706.959, 11777.353, 1349.664, 6.22, 109.46, 0.00, 107.8
OWNSHIP, -707.615, 11788.278, 1349.664, 6.22, 109.46, 0.00, 107.9
OWNSHIP, -708.270, 11799.203, 1349.664, 6.22, 109.46, 0.00, 108.0
OWNSHIP, -708.926, 11810.129, 1349.664, 6.22, 109.46, 0.00, 108.1
OWNSHIP, -709.582, 11821.054, 1349.664, 6.22, 109.46, 0.00, 108.2
OWNSHIP, -710.238, 11831.979, 1349.664, 6.22, 109.46, 0.00, 108.3
OWNSHIP, -710.894, 11842.904, 1349.664, 6.22, 109.46, 0.00, 108.4
OWNSHIP, -711.549, 11853.829, 1349.664, 6.22, 109.46, 0.00, 108.5
OWNSHIP, -712.205, 11864.755, 1349.664, 6.22, 109.46, 0.00, 108.6
OWNSHIP, -712.861, 11875.680, 1349.664, 6.22, 109.46, 0.00, 108.7
OWNSHIP, -713.517, 11886.605, 1349.664, 6.22, 109.46, 0.00, 108.8
OWNSHIP, -714.173, 11897.530, 1349.664, 6.22, 109.46, 0.00, 108.9
OWNSHIP, -714.828, 11908.455, 1349.664, 6.22, 109.46, 0.00, 109.0
OWNSHIP, -715.484, 11919.380, 1349.664, 6.22, 109.46, 0.00, 109.1
OWNSHIP, -716.140, 11930.306, 1349.664, 6.22, 109.46, 0.00, 109.2
OWNSHIP, -716.796, 11941.231, 1349.664, 6.22, 109.46, 0.00, 109.3
OWNSHIP, -717.452, 11952.156, 1349.664, 6.22, 109.46, 0.00, 109.4
OWNSHIP, -718.107, 11963.081, 1349.664, 6.22, 109.46, 0.00, 109.5
OWNSHIP, -718.763, 11974.006, 1349.664, 6.22, 109.46, 0.00, 109.6
