NAME,          east,   north,   alt,   trk,    gs,    vs,    time
OWNSHIP, 2216.931, 13760.466, 1635.609, 0.16, 167.33, 0.00, 83.3
OWNSHIP, 2219.593, 13776.985, 1635.609, 0.16, 167.33, 0.00, 83.4
OWNSHIP, 2222.254, 13793.504, 1635.609, 0.16, 167.33, 0.00, 83.5
OWNSHIP, 2224.916, 13810.024, 1635.609, 0.16, 167.33, 0.00, 83.6
OWNSHIP, 2227.577, 13826.543, 1635.609, 0.16, 167.33, 0.00, 83.7
OWNSHIP, 2230.238, 13843.062, 1635.609, 0.16, 167.33, 0.00, 83.8
OWNSHIP, 2232.900, 13859.581, 1635.609, 0.16, 167.33, 0.00, 83.9
OWNSHIP, 2235.561, 13876.100, 1635.609, 0.16, 167.33, 0.00, 84.0
OWNSHIP, 2238.222, 13892.619, 1635.609, 0.16, 167.33, 0.00, 84.1
OWNSHIP, 2240.884, 13909.138, 1635.609, 0.16, 167.33, 0.00, 84.2
OWNSHIP, 2243.545, 13925.658, 1635.609, 0.16, 167.33, 0.00, 84.3
OWNSHIP, 2246.207, 13942.177, 1635.609, 0.16, 167.33, 0.00, 84.4
OWNSHIP, 2248.868, 13958.696, 1635.609, 0.16, 167.33, 0.00, 84.5
OWNSHIP, 2251.529, 13975.215, 1635.609, 0.16, 167.33, 0.00, 84.6
OWNSHIP, 2254.191, 13991.734, 1635.609, 0.16, 167.33, 0.00, 84.7
OWNSHIP, 2256.852, 14008.253, 1635.609, 0.16, 167.33, 0.00, 84.8
OWNSHIP, 2259.514, 14024.773, 1635.609, 0.16, 167.33, 0.00, 84.9
OWNSHIP, 2262.175, 14041.292, 1635.609, 0.16, 167.33, 0.00, 85.0
OWNSHIP, 2264.668, 14057.837, 1635.609, 0.15, 167.33, -0.00, 85.1
OWNSHIP, 2267.161, 14074.382, 1635.609, 0.15, 167.33, -0.00, 85.2
OWNSHIP, 2269.653, 14090.927, 1635.609, 0.15, 167.33, -0.00, 85.3
OWNSHIP, 2272.146, 14107.471, 1635.609, 0.15, 167.33, -0.00, 85.4
OWNSHIP, 2274.639, 14124.016, 1635.609, 0.15, 167.33, -0.00, 85.5
OWNSHIP, 2277.132, 14140.561, 1635.609, 0.15, 167.33, -0.00, 85.6
OWNSHIP, 2279.625, 14157.106, 1635.609, 0.15, 167.33, -0.00, 85.7
OWNSHIP, 2282.117, 14173.651, 1635.609, 0.15, 167.33, -0.00, 85.8
OWNSHIP, 2284.610, 14190.196, 1635.609, 0.15, 167.33, -0.00, 85.9
OWNSHIP, 2287.103, 14206.741, 1635.609, 0.15, 167.33, -0.00, 86.0
OWNSHIP, 2289.090, 14223.354, 1635.609, 0.12, 167.33, -0.00, 86.1
OWNSHIP, 2291.076, 14239.967, 1635.609, 0.12, 167.33, -0.00, 86.2
OWNSHIP, 2293.063, 14256.580, 1635.609, 0.12, 167.33, -0.00, 86.3
OWNSHIP, 2295.049, 14273.194, 1635.609, 0.12, 167.33, -0.00, 86.4
OWNSHIP, 2297.036, 14289.807, 1635.609, 0.12, 167.33, -0.00, 86.5
OWNSHIP, 2299.022, 14306.420, 1635.609, 0.12, 167.33, -0.00, 86.6
OWNSHIP, 2301.009, 14323.033, 1635.609, 0.12, 167.33, -0.00, 86.7
OWNSHIP, 2302.995, 14339.646, 1635.609, 0.12, 167.33, -0.00, 86.8
OWNSHIP, 2304.982, 14356.259, 1635.609, 0.12, 167.33, -0.00, 86.9
OWNSHIP, 2306.968, 14372.872, 1635.609, 0.12, 167.33, -0.00, 87.0
OWNSHIP, 2308.423, 14389.540, 1635.609, 0.09, 167.33, -0.00, 87.1
OWNSHIP, 2309.878, 14406.208, 1635.609, 0.09, 167.33, -0.00, 87.2
OWNSHIP, 2311.333, 14422.877, 1635.609, 0.09, 167.33, -0.00, 87.3
OWNSHIP, 2312.788, 14439.545, 1635.609, 0.09, 167.33, -0.00, 87.4
OWNSHIP, 2314.243, 14456.213, 1635.609, 0.09, 167.33, -0.00, 87.5
OWNSHIP, 2315.698, 14472.881, 1635.609, 0.09, 167.33, -0.00, 87.6
OWNSHIP, 2317.153, 14489.549, 1635.609, 0.09, 167.33, -0.00, 87.7
OWNSHIP, 2318.608, 14506.217, 1635.609, 0.09, 167.33, -0.00, 87.8
OWNSHIP, 2320.063, 14522.885, 1635.609, 0.09, 167.33, -0.00, 87.9
OWNSHIP, 2321.518, 14539.553, 1635.609, 0.09, 167.33, -0.00, 88.0
OWNSHIP, 2322.440, 14556.259, 1635.609, 0.06, 167.33, -0.00, 88.1
OWNSHIP, 2323.362, 14572.965, 1635.609, 0.06, 167.33, -0.00, 88.2
OWNSHIP, 2324.283, 14589.671, 1635.609, 0.06, 167.33, -0.00, 88.3
OWNSHIP, 2325.205, 14606.377, 1635.609, 0.06, 167.33, 0.00, 88.4
OWNSHIP, 2326.127, 14623.083, 1635.609, 0.06, 167.33, 0.00, 88.5
OWNSHIP, 2327.049, 14639.789, 1635.609, 0.06, 167.33, 0.00, 88.6
OWNSHIP, 2327.971, 14656.495, 1635.609, 0.06, 167.33, 0.00, 88.7
OWNSHIP, 2328.893, 14673.202, 1635.609, 0.06, 167.33, 0.00, 88.8
OWNSHIP, 2329.815, 14689.908, 1635.609, 0.06, 167.33, 0.00, 88.9
OWNSHIP, 2330.736, 14706.614, 1635.609, 0.06, 167.33, 0.00, 89.0
OWNSHIP, 2331.124, 14723.341, 1635.609, 0.02, 167.33, 0.00, 89.1
OWNSHIP, 2331.512, 14740.068, 1635.609, 0.02, 167.33, 0.00, 89.2
OWNSHIP, 2331.900, 14756.795, 1635.609, 0.02, 167.33, 0.00, 89.3
OWNSHIP, 2332.287, 14773.521, 1635.609, 0.02, 167.33, 0.00, 89.4
OWNSHIP, 2332.675, 14790.248, 1635.609, 0.02, 167.33, 0.00, 89.5
OWNSHIP, 2333.063, 14806.975, 1635.609, 0.02, 167.33, 0.00, 89.6
OWNSHIP, 2333.451, 14823.702, 1635.609, 0.02, 167.33, 0.00, 89.7
OWNSHIP, 2333.838, 14840.429, 1635.609, 0.02, 167.33, 0.00, 89.8
OWNSHIP, 2334.226, 14857.156, 1635.609, 0.02, 167.33, 0.00, 89.9
OWNSHIP, 2334.614, 14873.883, 1635.609, 0.02, 167.33, 0.00, 90.0
OWNSHIP, 2334.638, 14890.615, 1635.609, 0.00, 167.33, 0.00, 90.1
OWNSHIP, 2334.662, 14907.348, 1635.609, 0.00, 167.33, 0.00, 90.2
OWNSHIP, 2334.686, 14924.080, 1635.609, 0.00, 167.33, 0.00, 90.3
OWNSHIP, 2334.710, 14940.812, 1635.609, 0.00, 167.33, 0.00, 90.4
OWNSHIP, 2334.735, 14957.544, 1635.609, 0.00, 167.33, 0.00, 90.5
OWNSHIP, 2334.759, 14974.276, 1635.609, 0.00, 167.33, 0.00, 90.6
OWNSHIP, 2334.783, 14991.008, 1635.609, 0.00, 167.33, 0.00, 90.7
OWNSHIP, 2334.807, 15007.740, 1635.609, 0.00, 167.33, 0.00, 90.8
OWNSHIP, 2334.831, 15024.472, 1635.609, 0.00, 167.33, 0.00, 90.9
OWNSHIP, 2334.855, 15041.205, 1635.609, 0.00, 167.33, -0.00, 91.0
OWNSHIP, 2334.855, 15057.937, 1635.609, 0.00, 167.33, -0.00, 91.1
OWNSHIP, 2334.856, 15074.669, 1635.609, 0.00, 167.33, -0.00, 91.2
OWNSHIP, 2334.856, 15091.401, 1635.609, 0.00, 167.33, -0.00, 91.3
OWNSHIP, 2334.856, 15108.133, 1635.609, 0.00, 167.33, -0.00, 91.4
OWNSHIP, 2334.856, 15124.865, 1635.609, 0.00, 167.33, -0.00, 91.5
OWNSHIP, 2334.856, 15141.598, 1635.609, 0.00, 167.33, -0.00, 91.6
OWNSHIP, 2334.856, 15158.330, 1635.609, 0.00, 167.33, -0.00, 91.7
OWNSHIP, 2334.857, 15175.062, 1635.609, 0.00, 167.33, -0.00, 91.8
OWNSHIP, 2334.857, 15191.794, 1635.609, 0.00, 167.33, -0.00, 91.9
OWNSHIP, 2334.857, 15208.526, 1635.609, 0.00, 167.33, -0.00, 92.0
OWNSHIP, 2334.857, 15225.258, 1635.609, 6.28, 167.33, -0.00, 92.1
OWNSHIP, 2334.857, 15241.991, 1635.609, 6.28, 167.33, -0.00, 92.2
OWNSHIP, 2334.857, 15258.723, 1635.609, 6.28, 167.33, -0.00, 92.3
OWNSHIP, 2334.857, 15275.455, 1635.609, 6.28, 167.33, -0.00, 92.4
OWNSHIP, 2334.857, 15292.187, 1635.609, 6.28, 167.33, -0.00, 92.5
OWNSHIP, 2334.857, 15308.919, 1635.609, 6.28, 167.33, -0.00, 92.6
OWNSHIP, 2334.857, 15325.652, 1635.609, 6.28, 167.33, -0.00, 92.7
OWNSHIP, 2334.857, 15342.384, 1635.609, 6.28, 167.33, -0.00, 92.8
OWNSHIP, 2334.857, 15359.116, 1635.609, 6.28, 167.33, -0.00, 92.9
OWNSHIP, 2334.857, 15375.848, 1635.609, 6.28, 167.33, -0.00, 93.0
OWNSHIP, 2334.857, 15392.580, 1635.609, 6.28, 167.33, -0.00, 93.1
OWNSHIP, 2334.857, 15409.312, 1635.609, 6.28, 167.33, -0.00, 93.2
OWNSHIP, 2334.857, 15426.045, 1635.609, 6.28, 167.33, -0.00, 93.3
OWNSHIP, 2334.857, 15442.777, 1635.609, 6.28, 167.33, -0.00, 93.4
OWNSHIP, 2334.857, 15459.509, 1635.609, 6.28, 167.33, -0.00, 93.5
OWNSHIP, 2334.857, 15476.241, 1635.609, 6.28, 167.33, -0.00, 93.6
OWNSHIP, 2334.857, 15492.973, 1635.609, 6.28, 167.33, -0.00, 93.7
OWNSHIP, 2334.857, 15509.705, 1635.609, 6.28, 167.33, -0.00, 93.8
OWNSHIP, 2334.857, 15526.438, 1635.609, 6.28, 167.33, 0.00, 93.9
OWNSHIP, 2334.857, 15543.170, 1635.609, 6.28, 167.33, 0.00, 94.0
OWNSHIP, 2334.857, 15559.902, 1635.609, 6.28, 167.33, 0.00, 94.1
OWNSHIP, 2334.857, 15576.634, 1635.609, 6.28, 167.33, 0.00, 94.2
OWNSHIP, 2334.857, 15593.366, 1635.609, 6.28, 167.33, 0.00, 94.3
OWNSHIP, 2334.857, 15610.098, 1635.609, 6.28, 167.33, 0.00, 94.4
OWNSHIP, 2334.857, 15626.831, 1635.609, 6.28, 167.33, 0.00, 94.5
OWNSHIP, 2334.857, 15643.563, 1635.609, 6.28, 167.33, 0.00, 94.6
OWNSHIP, 2334.857, 15660.295, 1635.609, 6.28, 167.33, 0.00, 94.7
OWNSHIP, 2334.857, 15677.027, 1635.609, 6.28, 167.33, 0.00, 94.8
OWNSHIP, 2334.857, 15693.759, 1635.609, 6.28, 167.33, 0.00, 94.9
OWNSHIP, 2334.857, 15710.491, 1635.609, 6.28, 167.33, 0.00, 95.0
OWNSHIP, 2334.857, 15727.224, 1635.609, 6.28, 167.33, 0.00, 95.1
OWNSHIP, 2334.857, 15743.956, 1635.609, 6.28, 167.33, 0.00, 95.2
OWNSHIP, 2334.857, 15760.688, 1635.609, 6.28, 167.33, 0.00, 95.3
OWNSHIP, 2334.857, 15777.420, 1635.609, 6.28, 167.33, 0.00, 95.4
OWNSHIP, 2334.857, 15794.152, 1635.609, 6.28, 167.33, 0.00, 95.5
OWNSHIP, 2334.857, 15810.884, 1635.609, 6.28, 167.33, 0.00, 95.6
OWNSHIP, 2334.857, 15827.617, 1635.609, 6.28, 167.33, 0.00, 95.7
OWNSHIP, 2334.857, 15844.349, 1635.609, 6.28, 167.33, 0.00, 95.8
OWNSHIP, 2334.857, 15861.081, 1635.609, 6.28, 167.33, 0.00, 95.9
OWNSHIP, 2334.857, 15877.813, 1635.609, 6.28, 167.33, 0.00, 96.0
OWNSHIP, 2334.857, 15894.545, 1635.609, 6.28, 167.33, 0.00, 96.1
OWNSHIP, 2334.857, 15911.277, 1635.609, 6.28, 167.33, 0.00, 96.2
OWNSHIP, 2334.857, 15928.010, 1635.609, 6.28, 167.33, 0.00, 96.3
OWNSHIP, 2334.857, 15944.742, 1635.609, 6.28, 167.33, 0.00, 96.4
OWNSHIP, 2334.857, 15961.474, 1635.609, 6.28, 167.33, 0.00, 96.5
OWNSHIP, 2334.857, 15978.206, 1635.609, 6.28, 167.33, 0.00, 96.6
OWNSHIP, 2334.857, 15994.938, 1635.609, 6.28, 167.33, 0.00, 96.7
OWNSHIP, 2334.857, 16011.670, 1635.609, 6.28, 167.33, 0.00, 96.8
OWNSHIP, 2334.857, 16028.403, 1635.609, 6.28, 167.33, 0.00, 96.9
OWNSHIP, 2334.857, 16045.135, 1635.609, 6.28, 167.33, 0.00, 97.0
OWNSHIP, 2334.857, 16061.867, 1635.609, 6.28, 167.33, 0.00, 97.1
OWNSHIP, 2334.857, 16078.599, 1635.609, 6.28, 167.33, 0.00, 97.2
OWNSHIP, 2334.857, 16095.331, 1635.609, 6.28, 167.33, 0.00, 97.3
OWNSHIP, 2334.857, 16112.063, 1635.609, 6.28, 167.33, 0.00, 97.4
OWNSHIP, 2334.857, 16128.796, 1635.609, 6.28, 167.33, 0.00, 97.5
OWNSHIP, 2334.857, 16145.528, 1635.609, 6.28, 167.33, 0.00, 97.6
OWNSHIP, 2334.857, 16162.260, 1635.609, 6.28, 167.33, 0.00, 97.7
OWNSHIP, 2334.857, 16178.992, 1635.609, 6.28, 167.33, 0.00, 97.8
OWNSHIP, 2334.857, 16195.724, 1635.609, 6.28, 167.33, 0.00, 97.9
OWNSHIP, 2334.857, 16212.456, 1635.609, 6.28, 167.33, 0.00, 98.0
OWNSHIP, 2334.857, 16229.189, 1635.609, 6.28, 167.33, 0.00, 98.1
OWNSHIP, 2334.857, 16245.921, 1635.609, 6.28, 167.33, 0.00, 98.2
OWNSHIP, 2334.857, 16262.653, 1635.609, 6.28, 167.33, 0.00, 98.3
OWNSHIP, 2334.857, 16279.385, 1635.609, 6.28, 167.33, 0.00, 98.4
OWNSHIP, 2334.857, 16296.117, 1635.609, 6.28, 167.33, 0.00, 98.5
OWNSHIP, 2334.857, 16312.849, 1635.609, 6.28, 167.33, 0.00, 98.6
OWNSHIP, 2334.857, 16329.582, 1635.609, 6.28, 167.33, 0.00, 98.7
OWNSHIP, 2334.857, 16346.314, 1635.609, 6.28, 167.33, 0.00, 98.8
OWNSHIP, 2334.857, 16363.046, 1635.609, 6.28, 167.33, 0.00, 98.9
OWNSHIP, 2334.857, 16379.778, 1635.609, 6.28, 167.33, -0.00, 99.0
OWNSHIP, 2334.857, 16396.510, 1635.609, 6.28, 167.33, -0.00, 99.1
OWNSHIP, 2334.857, 16413.242, 1635.609, 6.28, 167.33, -0.00, 99.2
OWNSHIP, 2334.857, 16429.975, 1635.609, 6.28, 167.33, -0.00, 99.3
OWNSHIP, 2334.857, 16446.707, 1635.609, 6.28, 167.33, -0.00, 99.4
OWNSHIP, 2334.857, 16463.439, 1635.609, 6.28, 167.33, -0.00, 99.5
OWNSHIP, 2334.857, 16480.171, 1635.609, 6.28, 167.33, -0.00, 99.6
OWNSHIP, 2334.857, 16496.903, 1635.609, 6.28, 167.33, -0.00, 99.7
OWNSHIP, 2334.857, 16513.635, 1635.609, 6.28, 167.33, -0.00, 99.8
OWNSHIP, 2334.857, 16530.368, 1635.609, 6.28, 167.33, -0.00, 99.9
OWNSHIP, 2334.857, 16547.100, 1635.609, 6.28, 167.33, 0.00, 100.0
OWNSHIP, 2334.857, 16563.832, 1635.609, 6.28, 167.33, 0.00, 100.1
OWNSHIP, 2334.857, 16580.564, 1635.609, 6.28, 167.33, 0.00, 100.2
OWNSHIP, 2334.857, 16597.296, 1635.609, 6.28, 167.33, 0.00, 100.3
OWNSHIP, 2334.857, 16614.028, 1635.609, 6.28, 167.33, 0.00, 100.4
OWNSHIP, 2334.857, 16630.761, 1635.609, 6.28, 167.33, 0.00, 100.5
OWNSHIP, 2334.857, 16647.493, 1635.609, 6.28, 167.33, 0.00, 100.6
OWNSHIP, 2334.857, 16664.225, 1635.609, 6.28, 167.33, 0.00, 100.7
OWNSHIP, 2334.857, 16680.957, 1635.609, 6.28, 167.33, 0.00, 100.8
OWNSHIP, 2334.857, 16697.689, 1635.609, 6.28, 167.33, 0.00, 100.9
OWNSHIP, 2334.857, 16714.421, 1635.609, 6.28, 167.33, 0.00, 101.0
OWNSHIP, 2334.857, 16731.154, 1635.609, 6.28, 167.33, 0.00, 101.1
OWNSHIP, 2334.857, 16747.886, 1635.609, 6.28, 167.33, 0.00, 101.2
OWNSHIP, 2334.857, 16764.618, 1635.609, 6.28, 167.33, 0.00, 101.3
OWNSHIP, 2334.857, 16781.350, 1635.609, 6.28, 167.33, 0.00, 101.4
OWNSHIP, 2334.857, 16798.082, 1635.609, 6.28, 167.33, 0.00, 101.5
OWNSHIP, 2334.857, 16814.814, 1635.609, 6.28, 167.33, 0.00, 101.6
OWNSHIP, 2334.857, 16831.547, 1635.609, 6.28, 167.33, 0.00, 101.7
OWNSHIP, 2334.857, 16848.279, 1635.609, 6.28, 167.33, 0.00, 101.8
OWNSHIP, 2334.857, 16865.011, 1635.609, 6.28, 167.33, 0.00, 101.9
OWNSHIP, 2334.857, 16881.743, 1635.609, 6.28, 167.33, -0.00, 102.0
OWNSHIP, 2334.857, 16898.475, 1635.609, 6.28, 167.33, -0.00, 102.1
OWNSHIP, 2334.857, 16915.207, 1635.609, 6.28, 167.33, -0.00, 102.2
OWNSHIP, 2334.857, 16931.940, 1635.609, 6.28, 167.33, -0.00, 102.3
OWNSHIP, 2334.857, 16948.672, 1635.609, 6.28, 167.33, -0.00, 102.4
OWNSHIP, 2334.857, 16965.404, 1635.609, 6.28, 167.33, -0.00, 102.5
OWNSHIP, 2334.857, 16982.136, 1635.609, 6.28, 167.33, -0.00, 102.6
OWNSHIP, 2334.857, 16998.868, 1635.609, 6.28, 167.33, -0.00, 102.7
OWNSHIP, 2334.857, 17015.600, 1635.609, 6.28, 167.33, -0.00, 102.8
OWNSHIP, 2334.857, 17032.333, 1635.609, 6.28, 167.33, -0.00, 102.9
OWNSHIP, 2334.857, 17049.065, 1635.609, 6.28, 167.33, -0.00, 103.0
OWNSHIP, 2334.857, 17065.797, 1635.609, 6.28, 167.33, -0.00, 103.1
OWNSHIP, 2334.857, 17082.529, 1635.609, 6.28, 167.33, -0.00, 103.2
OWNSHIP, 2334.857, 17099.261, 1635.609, 6.28, 167.33, -0.00, 103.3
OWNSHIP, 2334.857, 17115.993, 1635.609, 6.28, 167.33, -0.00, 103.4
OWNSHIP, 2334.857, 17132.726, 1635.609, 6.28, 167.33, -0.00, 103.5
OWNSHIP, 2334.857, 17149.458, 1635.609, 6.28, 167.33, -0.00, 103.6
OWNSHIP, 2334.857, 17166.190, 1635.609, 6.28, 167.33, -0.00, 103.7
OWNSHIP, 2334.857, 17182.922, 1635.609, 6.28, 167.33, -0.00, 103.8
OWNSHIP, 2334.857, 17199.654, 1635.609, 6.28, 167.33, -0.00, 103.9
OWNSHIP, 2334.857, 17216.386, 1635.609, 6.28, 167.33, 0.00, 104.0
OWNSHIP, 2334.857, 17233.119, 1635.609, 6.28, 167.33, 0.00, 104.1
OWNSHIP, 2334.857, 17249.851, 1635.609, 6.28, 167.33, 0.00, 104.2
OWNSHIP, 2334.857, 17266.583, 1635.609, 6.28, 167.33, 0.00, 104.3
OWNSHIP, 2334.857, 17283.315, 1635.609, 6.28, 167.33, 0.00, 104.4
OWNSHIP, 2334.857, 17300.047, 1635.609, 6.28, 167.33, 0.00, 104.5
OWNSHIP, 2334.857, 17316.779, 1635.609, 6.28, 167.33, 0.00, 104.6
OWNSHIP, 2334.857, 17333.512, 1635.609, 6.28, 167.33, 0.00, 104.7
OWNSHIP, 2334.857, 17350.244, 1635.609, 6.28, 167.33, 0.00, 104.8
OWNSHIP, 2334.857, 17366.976, 1635.609, 6.28, 167.33, 0.00, 104.9
OWNSHIP, 2334.857, 17383.708, 1635.609, 6.28, 167.33, -0.00, 105.0
OWNSHIP, 2334.857, 17400.440, 1635.609, 6.28, 167.33, -0.00, 105.1
OWNSHIP, 2334.857, 17417.172, 1635.609, 6.28, 167.33, -0.00, 105.2
OWNSHIP, 2334.857, 17433.905, 1635.609, 6.28, 167.33, -0.00, 105.3
OWNSHIP, 2334.857, 17450.637, 1635.609, 6.28, 167.33, -0.00, 105.4
OWNSHIP, 2334.857, 17467.369, 1635.609, 6.28, 167.33, -0.00, 105.5
OWNSHIP, 2334.857, 17484.101, 1635.609, 6.28, 167.33, -0.00, 105.6
OWNSHIP, 2334.857, 17500.833, 1635.609, 6.28, 167.33, -0.00, 105.7
OWNSHIP, 2334.857, 17517.565, 1635.609, 6.28, 167.33, -0.00, 105.8
OWNSHIP, 2334.857, 17534.298, 1635.609, 6.28, 167.33, -0.00, 105.9
OWNSHIP, 2334.857, 17551.030, 1635.609, 6.28, 167.33, 0.00, 106.0
OWNSHIP, 2334.857, 17567.762, 1635.609, 6.28, 167.33, 0.00, 106.1
OWNSHIP, 2334.857, 17584.494, 1635.609, 6.28, 167.33, 0.00, 106.2
OWNSHIP, 2334.857, 17601.226, 1635.609, 6.28, 167.33, 0.00, 106.3
OWNSHIP, 2334.857, 17617.958, 1635.609, 6.28, 167.33, 0.00, 106.4
OWNSHIP, 2334.857, 17634.691, 1635.609, 6.28, 167.33, 0.00, 106.5
OWNSHIP, 2334.857, 17651.423, 1635.609, 6.28, 167.33, 0.00, 106.6
OWNSHIP, 2334.857, 17668.155, 1635.609, 6.28, 167.33, 0.00, 106.7
OWNSHIP, 2334.857, 17684.887, 1635.609, 6.28, 167.33, 0.00, 106.8
OWNSHIP, 2334.857, 17701.619, 1635.609, 6.28, 167.33, 0.00, 106.9
OWNSHIP, 2334.857, 17718.351, 1635.609, 6.28, 167.33, 0.00, 107.0
OWNSHIP, 2334.857, 17735.084, 1635.609, 6.28, 167.33, 0.00, 107.1
OWNSHIP, 2334.857, 17751.816, 1635.609, 6.28, 167.33, 0.00, 107.2
OWNSHIP, 2334.857, 17768.548, 1635.609, 6.28, 167.33, 0.00, 107.3
OWNSHIP, 2334.857, 17785.280, 1635.609, 6.28, 167.33, 0.00, 107.4
OWNSHIP, 2334.857, 17802.012, 1635.609, 6.28, 167.33, 0.00, 107.5
OWNSHIP, 2334.857, 17818.744, 1635.609, 6.28, 167.33, 0.00, 107.6
OWNSHIP, 2334.857, 17835.477, 1635.609, 6.28, 167.33, 0.00, 107.7
OWNSHIP, 2334.857, 17852.209, 1635.609, 6.28, 167.33, 0.00, 107.8
OWNSHIP, 2334.857, 17868.941, 1635.609, 6.28, 167.33, 0.00, 107.9
OWNSHIP, 2334.857, 17885.673, 1635.609, 6.28, 167.33, 0.00, 108.0
OWNSHIP, 2334.857, 17902.405, 1635.609, 6.28, 167.33, 0.00, 108.1
OWNSHIP, 2334.857, 17919.137, 1635.609, 6.28, 167.33, 0.00, 108.2
OWNSHIP, 2334.857, 17935.870, 1635.609, 6.28, 167.33, 0.00, 108.3
OWNSHIP, 2334.857, 17952.602, 1635.609, 6.28, 167.33, 0.00, 108.4
OWNSHIP, 2334.857, 17969.334, 1635.609, 6.28, 167.33, 0.00, 108.5
OWNSHIP, 2334.857, 17986.066, 1635.609, 6.28, 167.33, 0.00, 108.6
OWNSHIP, 2334.857, 18002.798, 1635.609, 6.28, 167.33, 0.00, 108.7
OWNSHIP, 2334.857, 18019.530, 1635.609, 6.28, 167.33, 0.00, 108.8
OWNSHIP, 2334.857, 18036.263, 1635.609, 6.28, 167.33, 0.00, 108.9
OWNSHIP, 2334.857, 18052.995, 1635.609, 6.28, 167.33, 0.00, 109.0
OWNSHIP, 2334.857, 18069.727, 1635.609, 6.28, 167.33, 0.00, 109.1
OWNSHIP, 2334.857, 18086.459, 1635.609, 6.28, 167.33, 0.00, 109.2
OWNSHIP, 2334.857, 18103.191, 1635.609, 6.28, 167.33, 0.00, 109.3
OWNSHIP, 2334.857, 18119.923, 1635.609, 6.28, 167.33, 0.00, 109.4
OWNSHIP, 2334.857, 18136.656, 1635.609, 6.28, 167.33, 0.00, 109.5
OWNSHIP, 2334.857, 18153.388, 1635.609, 6.28, 167.33, 0.00, 109.6
OWNSHIP, 2334.857, 18170.120, 1635.609, 6.28, 167.33, 0.00, 109.7
OWNSHIP, 2334.856, 18186.852, 1635.609, 6.28, 167.33, 0.00, 109.8
OWNSHIP, 2334.856, 18203.584, 1635.609, 6.28, 167.33, 0.00, 109.9
OWNSHIP, 2334.856, 18220.316, 1635.609, 6.28, 167.33, 0.00, 110.0
OWNSHIP, 2334.856, 18237.049, 1635.609, 6.28, 167.33, 0.00, 110.1
OWNSHIP, 2334.856, 18253.781, 1635.609, 6.28, 167.33, 0.00, 110.2
OWNSHIP, 2334.856, 18270.513, 1635.609, 6.28, 167.33, 0.00, 110.3
OWNSHIP, 2334.856, 18287.245, 1635.609, 6.28, 167.33, 0.00, 110.4
OWNSHIP, 2334.856, 18303.977, 1635.609, 6.28, 167.33, 0.00, 110.5
OWNSHIP, 2334.856, 18320.709, 1635.609, 6.28, 167.33, 0.00, 110.6
OWNSHIP, 2334.856, 18337.442, 1635.609, 6.28, 167.33, 0.00, 110.7
OWNSHIP, 2334.856, 18354.174, 1635.609, 6.28, 167.33, 0.00, 110.8
OWNSHIP, 2334.856, 18370.906, 1635.609, 6.28, 167.33, 0.00, 110.9
OWNSHIP, 2334.856, 18387.638, 1635.609, 6.28, 167.33, -0.00, 111.0
OWNSHIP, 2334.856, 18404.370, 1635.609, 6.28, 167.33, -0.00, 111.1
OWNSHIP, 2334.856, 18421.102, 1635.609, 6.28, 167.33, -0.00, 111.2
OWNSHIP, 2334.856, 18437.835, 1635.609, 6.28, 167.33, -0.00, 111.3
OWNSHIP, 2334.856, 18454.567, 1635.609, 6.28, 167.33, -0.00, 111.4
OWNSHIP, 2334.856, 18471.299, 1635.609, 6.28, 167.33, -0.00, 111.5
OWNSHIP, 2334.856, 18488.031, 1635.609, 6.28, 167.33, -0.00, 111.6
OWNSHIP, 2334.856, 18504.763, 1635.609, 6.28, 167.33, -0.00, 111.7
OWNSHIP, 2334.856, 18521.495, 1635.609, 6.28, 167.33, -0.00, 111.8
OWNSHIP, 2334.856, 18538.228, 1635.609, 6.28, 167.33, -0.00, 111.9
OWNSHIP, 2334.856, 18554.960, 1635.609, 6.28, 167.33, 0.00, 112.0
OWNSHIP, 2334.856, 18571.692, 1635.609, 6.28, 167.33, 0.00, 112.1
OWNSHIP, 2334.856, 18588.424, 1635.609, 6.28, 167.33, 0.00, 112.2
OWNSHIP, 2334.856, 18605.156, 1635.609, 6.28, 167.33, 0.00, 112.3
OWNSHIP, 2334.856, 18621.888, 1635.609, 6.28, 167.33, 0.00, 112.4
OWNSHIP, 2334.856, 18638.620, 1635.609, 6.28, 167.33, 0.00, 112.5
OWNSHIP, 2334.856, 18655.353, 1635.609, 6.28, 167.33, 0.00, 112.6
OWNSHIP, 2334.856, 18672.085, 1635.609, 6.28, 167.33, 0.00, 112.7
OWNSHIP, 2334.856, 18688.817, 1635.609, 6.28, 167.33, 0.00, 112.8
OWNSHIP, 2334.856, 18705.549, 1635.609, 6.28, 167.33, 0.00, 112.9
OWNSHIP, 2334.856, 18722.281, 1635.609, 6.28, 167.33, 0.00, 113.0
OWNSHIP, 2334.856, 18739.013, 1635.609, 6.28, 167.33, 0.00, 113.1
OWNSHIP, 2334.856, 18755.746, 1635.609, 6.28, 167.33, 0.00, 113.2
OWNSHIP, 2334.856, 18772.478, 1635.609, 6.28, 167.33, 0.00, 113.3
OWNSHIP, 2334.856, 18789.210, 1635.609, 6.28, 167.33, 0.00, 113.4
OWNSHIP, 2334.856, 18805.942, 1635.609, 6.28, 167.33, 0.00, 113.5
